Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
KEGG Pathway,24,mmu04151,PI3K-Akt signaling pathway,,-4.4,2.4,4.7,18969,349,589,26,4.4,0.85,11652|11911|12125|12444|12575|14254|14688|14784|15516|15519|16001|16190|16193|16402|16452|17210|18413|19052|20963|21825|22027|22339|27049|56637|109333|109700,Akt2|Atf4|Bcl2l11|Ccnd2|Cdkn1a|Flt1|Gnb1|Grb2|Hsp90ab1|Hsp90aa1|Igf1r|Il4ra|Il6|Itga5|Jak2|Mcl1|Osm|Ppp2ca|Syk|Thbs1|Hsp90b1|Vegfa|Etv3|Gsk3b|Pkn2|Itga1,-2.4,MyList
GO Biological Processes,19,GO:0071706,tumor necrosis factor superfamily cytokine production,,-4.4,3.1,5,18969,177,589,17,2.9,0.69,11501|16193|16452|17164|19204|19261|19419|20128|20296|20963|21825|21929|93759|109815|214855|224647|230738,Adam8|Il6|Jak2|Mapkapk2|Ptafr|Sirpa|Rasgrp1|Trim30a|Ccl2|Syk|Thbs1|Tnfaip3|Sirt1|Selenos|Arid5a|Ilrun|Zc3h12a,-2.4,MyList
GO Biological Processes,19,GO:0043549,regulation of kinase activity,,-4.4,1.9,4.5,18969,771,589,45,7.6,1.1,11501|12444|12575|13542|14254|14289|15357|15502|15505|15516|15519|16001|16179|16193|16452|16706|16798|16974|18712|19052|19303|19419|20655|20963|20971|21825|21844|21929|22325|22339|24136|26914|50754|56637|56706|70834|93759|109700|109910|192231|215653|224105|231659|384783|100037258,Adam8|Ccnd2|Cdkn1a|Dvl1|Flt1|Fpr2|Hmgcr|Dnaja1|Hsph1|Hsp90ab1|Hsp90aa1|Igf1r|Irak1|Il6|Jak2|Ksr1|Lats1|Lrp6|Pim1|Ppp2ca|Pxn|Rasgrp1|Sod1|Syk|Sdc4|Thbs1|Tiam1|Tnfaip3|Vav2|Vegfa|Zeb2|Macroh2a1|Fbxw7|Gsk3b|Ccnl1|Spag9|Sirt1|Itga1|Zfp91|Hexim1|Rassf2|Pak2|Gcn1|Irs2|Dnajc3,-2.4,MyList
GO Biological Processes,19,GO:0045428,regulation of nitric oxide biosynthetic process,,-4.4,4.8,5.6,18969,67,589,10,1.7,0.53,11652|15519|16193|16452|16549|16600|17127|19225|19261|230738,Akt2|Hsp90aa1|Il6|Jak2|Khsrp|Klf4|Smad3|Ptgs2|Sirpa|Zc3h12a,-2.4,MyList
GO Biological Processes,19,GO:0048762,mesenchymal cell differentiation,,-4.4,2.8,4.9,18969,232,589,20,3.4,0.75,12387|15251|16193|16974|17127|18128|18793|19052|19664|20351|20354|21453|21844|22339|22411|24136|56637|67040|353310|384009,Ctnnb1|Hif1a|Il6|Lrp6|Smad3|Notch1|Plaur|Ppp2ca|Rbpj|Sema4a|Sema4d|Tcof1|Tiam1|Vegfa|Wnt11|Zeb2|Gsk3b|Ddx17|Zfp703|Glipr2,-2.4,MyList
Reactome Gene Sets,6,R-MMU-72172,mRNA Splicing,,-4.4,3.1,5,18969,178,589,17,2.9,0.69,15381|17749|18521|21681|59013|60365|66441|66491|67996|68011|69878|76936|77134|101943|108014|228410|229279,Hnrnpc|Polr2k|Pcbp2|Alyref|Hnrnph1|Rbm8a|Magohb|Polr2l|Srsf6|Snrpg|Snrpf|Hnrnpm|Hnrnpa0|Sf3b3|Srsf9|Cstf3|Hnrnpa3,-2.4,MyList
GO Biological Processes,19,GO:0071478,cellular response to radiation,,-4.4,3.2,5,18969,161,589,16,2.7,0.67,11652|12444|12575|12925|14784|16210|18538|21857|50754|57741|66915|80750|93759|98415|213990|319162,Akt2|Ccnd2|Cdkn1a|Crip1|Grb2|Impact|Pcna|Timp1|Fbxw7|Noc2l|Cops9|N4bp1|Sirt1|Nucks1|Agap3|H2aw,-2.4,MyList
GO Biological Processes,19,GO:1903037,regulation of leukocyte cell-cell adhesion,,-4.3,2.5,4.7,18969,312,589,24,4.1,0.81,11501|11846|11987|12333|12505|12519|15505|15519|16179|16190|16193|16600|19204|19261|19419|20296|20963|20971|22042|68268|78317|216799|230738|245126,Adam8|Arg1|Slc7a1|Capn1|Cd44|Cd80|Hsph1|Hsp90aa1|Irak1|Il4ra|Il6|Klf4|Ptafr|Sirpa|Rasgrp1|Ccl2|Syk|Sdc4|Tfrc|Zdhhc21|Ccdc88b|Nlrp3|Zc3h12a|Tarm1,-2.4,MyList
GO Biological Processes,19,GO:0048638,regulation of developmental growth,,-4.3,2.3,4.6,18969,395,589,28,4.8,0.88,11622|11951|12125|12575|12934|13690|16001|16468|16798|18128|18472|18712|19377|19664|20351|20354|20397|20655|20807|22339|56449|56637|70834|75788|93759|110196|216233|233489,Ahr|Atp5g1|Bcl2l11|Cdkn1a|Dpysl2|Eif4g2|Igf1r|Jarid2|Lats1|Notch1|Pafah1b1|Pim1|Rai1|Rbpj|Sema4a|Sema4d|Sgpl1|Sod1|Srf|Vegfa|Ybx3|Gsk3b|Spag9|Smurf1|Sirt1|Fdps|Socs2|Picalm,-2.4,MyList
GO Biological Processes,19,GO:0001667,ameboidal-type cell migration,,-4.3,2.2,4.6,18969,438,589,30,5.1,0.91,11501|12317|15251|16600|16974|18128|18472|19225|19303|19877|20351|20354|20397|20807|20971|21825|21857|21961|22339|22411|24136|50754|52014|54132|67784|93759|108911|109333|230738|384009,Adam8|Calr|Hif1a|Klf4|Lrp6|Notch1|Pafah1b1|Ptgs2|Pxn|Rock1|Sema4a|Sema4d|Sgpl1|Srf|Sdc4|Thbs1|Timp1|Tns1|Vegfa|Wnt11|Zeb2|Fbxw7|Nus1|Pdlim1|Plxnd1|Sirt1|Rcc2|Pkn2|Zc3h12a|Glipr2,-2.4,MyList
GO Biological Processes,19,GO:2001057,reactive nitrogen species metabolic process,,-4.3,4.3,5.3,18969,83,589,11,1.9,0.56,11652|15519|16193|16452|16549|16600|17127|19225|19261|109815|230738,Akt2|Hsp90aa1|Il6|Jak2|Khsrp|Klf4|Smad3|Ptgs2|Sirpa|Selenos|Zc3h12a,-2.3,MyList
GO Biological Processes,19,GO:0071375,cellular response to peptide hormone stimulus,,-4.3,2.7,4.8,18969,255,589,21,3.6,0.76,11652|12387|14784|16001|16452|18227|19303|19877|26379|56041|56637|67972|69816|93759|98415|108155|213053|216233|228869|231070|384783,Akt2|Ctnnb1|Grb2|Igf1r|Jak2|Nr4a2|Pxn|Rock1|Esrra|Uso1|Gsk3b|Atp2b1|Mzb1|Sirt1|Nucks1|Ogt|Slc39a14|Socs2|Ncoa5|Insig1|Irs2,-2.3,MyList
GO Biological Processes,19,GO:0006954,inflammatory response,,-4.3,1.9,4.4,18969,709,589,42,7.1,1.1,11501|12363|12505|14289|15251|16190|16193|16452|16835|17127|17164|17250|18023|18128|18413|18626|19172|19204|19225|19261|19419|19664|20293|20296|20305|20306|20655|20963|21817|21825|21857|21929|54473|54483|77134|108078|109815|216799|216850|230738|245126|263876,Adam8|Casp4|Cd44|Fpr2|Hif1a|Il4ra|Il6|Jak2|Ldlr|Smad3|Mapkapk2|Abcc1|Nfe2l1|Notch1|Osm|Per1|Psmb4|Ptafr|Ptgs2|Sirpa|Rasgrp1|Rbpj|Ccl12|Ccl2|Ccl6|Ccl7|Sod1|Syk|Tgm2|Thbs1|Timp1|Tnfaip3|Tollip|Mefv|Hnrnpa0|Olr1|Selenos|Nlrp3|Kdm6b|Zc3h12a|Tarm1|Spata2,-2.3,MyList
GO Biological Processes,19,GO:0046034,ATP metabolic process,,-4.3,2.6,4.7,18969,256,589,21,3.6,0.76,11951|11957|11958|12866|12867|13063|15251|15277|17705|17719|17721|22272|27425|57423|66152|66576|67126|67530|74006|108155|230075,Atp5g1|Atp5j|Atp5k|Cox7a2|Cox7c|Cycs|Hif1a|Hk2|ATP6|ND4|ND5|Uqcrq|Atp5l|Atp5j2|Uqcr10|Uqcrh|Atp5e|Uqcrb|Dnm1l|Ogt|Ndufb6,-2.3,MyList
Reactome Gene Sets,6,R-MMU-422475,Axon guidance,,-4.3,2.6,4.7,18969,256,589,21,3.6,0.76,12934|12995|13449|14586|14784|15516|15519|16402|18844|19877|20351|20354|20439|22325|56637|67784|71770|78294|223435|224105|384783,Dpysl2|Csnk2a1|Dok2|Gfra2|Grb2|Hsp90ab1|Hsp90aa1|Itga5|Plxna1|Rock1|Sema4a|Sema4d|Siah2|Vav2|Gsk3b|Plxnd1|Ap2b1|Rps27a|Trio|Pak2|Irs2,-2.3,MyList
GO Biological Processes,19,GO:1903320,regulation of protein modification by small protein conjugation or removal,,-4.3,2.7,4.8,18969,237,589,20,3.4,0.75,12387|14629|14828|15251|15502|15516|15519|20439|21929|30877|50754|54473|65019|66915|77891|80750|80985|105689|108155|230738,Ctnnb1|Gclc|Hspa5|Hif1a|Dnaja1|Hsp90ab1|Hsp90aa1|Siah2|Tnfaip3|Gnl3|Fbxw7|Tollip|Rpl23|Cops9|Ube2s|N4bp1|Trim44|Mycbp2|Ogt|Zc3h12a,-2.3,MyList
GO Biological Processes,19,GO:0052547,regulation of peptidase activity,,-4.3,2.2,4.5,18969,420,589,29,4.9,0.89,11652|12125|12363|12505|12633|12995|13063|16193|16452|16600|17127|18550|18793|19052|19225|20439|20963|21825|21857|22339|54483|67941|74754|93759|110651|216799|223752|224105|233489,Akt2|Bcl2l11|Casp4|Cd44|Cflar|Csnk2a1|Cycs|Il6|Jak2|Klf4|Smad3|Furin|Plaur|Ppp2ca|Ptgs2|Siah2|Syk|Thbs1|Timp1|Vegfa|Mefv|Rps27l|Dhcr24|Sirt1|Rps6ka3|Nlrp3|Gramd4|Pak2|Picalm,-2.3,MyList
GO Biological Processes,19,GO:0044283,small molecule biosynthetic process,,-4.3,2,4.4,18969,597,589,37,6.3,1,11911|13121|14104|14137|14544|14660|14718|15251|15357|16193|17691|18102|19204|19225|20250|20655|20788|20963|22271|52014|56193|59046|66234|74754|93759|104112|107272|108155|110196|170459|208715|213053|226856|231070|235293|252870|320717,Atf4|Cyp51|Fasn|Fdft1|Gda|Gls|Got1|Hif1a|Hmgcr|Il6|Sik1|Nme1|Ptafr|Ptgs2|Scd2|Sod1|Srebf2|Syk|Upp1|Nus1|Plek|Arpp19|Msmo1|Dhcr24|Sirt1|Acly|Psat1|Ogt|Fdps|Stard4|Hmgcs1|Slc39a14|Lpgat1|Insig1|Sc5d|Usp7|Pptc7,-2.3,MyList
Reactome Gene Sets,6,R-MMU-9675108,Nervous system development,,-4.2,2.6,4.7,18969,257,589,21,3.6,0.76,12934|12995|13449|14586|14784|15516|15519|16402|18844|19877|20351|20354|20439|22325|56637|67784|71770|78294|223435|224105|384783,Dpysl2|Csnk2a1|Dok2|Gfra2|Grb2|Hsp90ab1|Hsp90aa1|Itga5|Plxna1|Rock1|Sema4a|Sema4d|Siah2|Vav2|Gsk3b|Plxnd1|Ap2b1|Rps27a|Trio|Pak2|Irs2,-2.3,MyList
WikiPathways,27,WP373,IL-3 Signaling Pathway,,-4.2,3.9,5.2,18969,99,589,12,2,0.58,12125|12983|14784|16452|17164|19052|19303|20963|21682|56637|107746|216233,Bcl2l11|Csf2rb|Grb2|Jak2|Mapkapk2|Ppp2ca|Pxn|Syk|Tec|Gsk3b|Rapgef1|Socs2,-2.3,MyList
GO Biological Processes,19,GO:1902369,negative regulation of RNA catabolic process,,-4.2,4.6,5.4,18969,70,589,10,1.7,0.53,15381|17164|22057|22339|56403|73158|77134|210106|214627|217980,Hnrnpc|Mapkapk2|Tob1|Vegfa|Syncrip|Larp1|Hnrnpa0|Tent4a|Tent4b|Larp4b,-2.3,MyList
GO Biological Processes,19,GO:0008203,cholesterol metabolic process,,-4.2,3.4,5,18969,131,589,14,2.4,0.63,13121|14137|15357|16835|18023|20655|20775|20788|66234|74754|110196|208715|231070|235293,Cyp51|Fdft1|Hmgcr|Ldlr|Nfe2l1|Sod1|Sqle|Srebf2|Msmo1|Dhcr24|Fdps|Hmgcs1|Insig1|Sc5d,-2.3,MyList
GO Biological Processes,19,GO:0044270,cellular nitrogen compound catabolic process,,-4.2,2.3,4.5,18969,400,589,28,4.8,0.88,12934|14544|15381|16193|16549|17164|19704|19877|22057|22271|22339|23879|56403|60365|66441|70640|73158|76936|77134|194388|210106|214290|214627|217980|225363|230738|234699|276950,Dpysl2|Gda|Hnrnpc|Il6|Khsrp|Mapkapk2|Upf1|Rock1|Tob1|Upp1|Vegfa|Fxr2|Syncrip|Rbm8a|Magohb|Dcp2|Larp1|Hnrnpm|Hnrnpa0|Tet3|Tent4a|Tut7|Tent4b|Larp4b|Etf1|Zc3h12a|Edc4|Slfn8,-2.3,MyList
GO Biological Processes,19,GO:0031204,"posttranslational protein targeting to membrane, translocation",,-4.2,16,7.6,18969,8,589,4,0.68,0.34,14828|20335|66212|140740,Hspa5|Sec61g|Sec61b|Sec63,-2.3,MyList
Reactome Gene Sets,6,R-MMU-8957322,Metabolism of steroids,,-4.2,3.6,5.1,18969,115,589,13,2.2,0.61,13121|14137|15357|20775|20788|66234|74754|76303|110196|170459|208715|235293|319554,Cyp51|Fdft1|Hmgcr|Sqle|Srebf2|Msmo1|Dhcr24|Osbp|Fdps|Stard4|Hmgcs1|Sc5d|Idi1,-2.3,MyList
GO Biological Processes,19,GO:0046700,heterocycle catabolic process,,-4.2,2.2,4.5,18969,401,589,28,4.8,0.88,12934|14544|15381|16193|16549|17164|19704|19877|22057|22271|22339|23879|56403|60365|66441|70640|73158|76936|77134|194388|210106|214290|214627|217980|225363|230738|234699|276950,Dpysl2|Gda|Hnrnpc|Il6|Khsrp|Mapkapk2|Upf1|Rock1|Tob1|Upp1|Vegfa|Fxr2|Syncrip|Rbm8a|Magohb|Dcp2|Larp1|Hnrnpm|Hnrnpa0|Tet3|Tent4a|Tut7|Tent4b|Larp4b|Etf1|Zc3h12a|Edc4|Slfn8,-2.3,MyList
WikiPathways,27,WP6,Integrin-mediated Cell Adhesion,,-4.2,3.9,5.1,18969,100,589,12,2,0.58,11652|12333|14784|16402|19303|19877|21961|22325|50772|107746|109700|224105,Akt2|Capn1|Grb2|Itga5|Pxn|Rock1|Tns1|Vav2|Mapk6|Rapgef1|Itga1|Pak2,-2.3,MyList
GO Biological Processes,19,GO:0008631,intrinsic apoptotic signaling pathway in response to oxidative stress,,-4.2,5.7,5.7,18969,45,589,8,1.4,0.48,15251|15505|16452|17210|20655|50754|71514|93759,Hif1a|Hsph1|Jak2|Mcl1|Sod1|Fbxw7|Sfpq|Sirt1,-2.3,MyList
GO Biological Processes,19,GO:0017015,regulation of transforming growth factor beta receptor signaling pathway,,-4.2,3.6,5,18969,116,589,13,2.2,0.61,14718|14828|15516|16798|17127|18550|19042|20481|20482|21825|75788|93759|353310,Got1|Hspa5|Hsp90ab1|Lats1|Smad3|Furin|Ppm1a|Ski|Skil|Thbs1|Smurf1|Sirt1|Zfp703,-2.3,MyList
KEGG Pathway,24,ko04151,PI3K-Akt signaling pathway,,-4.2,2.4,4.5,18969,341,589,25,4.2,0.83,11652|11911|12125|12444|12575|14254|14688|14784|15516|15519|16001|16190|16193|16402|16452|17210|18413|19052|20963|21825|22027|22339|56637|109333|109700,Akt2|Atf4|Bcl2l11|Ccnd2|Cdkn1a|Flt1|Gnb1|Grb2|Hsp90ab1|Hsp90aa1|Igf1r|Il4ra|Il6|Itga5|Jak2|Mcl1|Osm|Ppp2ca|Syk|Thbs1|Hsp90b1|Vegfa|Gsk3b|Pkn2|Itga1,-2.2,MyList
GO Biological Processes,19,GO:0007566,embryo implantation,,-4.2,5,5.5,18969,58,589,9,1.5,0.51,12317|16878|19225|20655|21857|22339|70093|75909|93760,Calr|Lif|Ptgs2|Sod1|Timp1|Vegfa|Ube2q1|Vmp1|Arid1a,-2.2,MyList
GO Biological Processes,19,GO:0010656,negative regulation of muscle cell apoptotic process,,-4.2,5,5.5,18969,58,589,9,1.5,0.51,12633|15357|16001|16452|16974|19664|56637|93759|230738,Cflar|Hmgcr|Igf1r|Jak2|Lrp6|Rbpj|Gsk3b|Sirt1|Zc3h12a,-2.2,MyList
GO Biological Processes,19,GO:1903828,negative regulation of cellular protein localization,,-4.2,3.6,5,18969,117,589,13,2.2,0.61,15502|15505|16798|19052|26914|56637|93759|106522|108155|224647|226016|231070|233489,Dnaja1|Hsph1|Lats1|Ppp2ca|Macroh2a1|Gsk3b|Sirt1|Pkdcc|Ogt|Ilrun|Abhd17b|Insig1|Picalm,-2.2,MyList
GO Biological Processes,19,GO:0032680,regulation of tumor necrosis factor production,,-4.1,3.1,4.8,18969,168,589,16,2.7,0.67,16193|16452|17164|19204|19261|19419|20128|20296|20963|21825|21929|93759|109815|214855|224647|230738,Il6|Jak2|Mapkapk2|Ptafr|Sirpa|Rasgrp1|Trim30a|Ccl2|Syk|Thbs1|Tnfaip3|Sirt1|Selenos|Arid5a|Ilrun|Zc3h12a,-2.2,MyList
GO Biological Processes,19,GO:0043524,negative regulation of neuron apoptotic process,,-4.1,2.9,4.8,18969,186,589,17,2.9,0.69,11501|12282|14289|14629|15251|15505|15516|16452|17748|18227|19877|20293|20655|22339|56086|93759|211064,Adam8|Hyou1|Fpr2|Gclc|Hif1a|Hsph1|Hsp90ab1|Jak2|Mt1|Nr4a2|Rock1|Ccl12|Sod1|Vegfa|Set|Sirt1|Alkbh1,-2.2,MyList
GO Biological Processes,19,GO:1901699,cellular response to nitrogen compound,,-4.1,2,4.3,18969,583,589,36,6.1,0.99,11622|11652|11911|11951|12363|12387|12633|14289|14784|16001|16210|16452|17250|18227|19303|19877|21825|22027|26379|56041|56637|65019|67972|69816|73158|93759|98415|107746|108155|118445|213053|216233|216799|228869|231070|384783,Ahr|Akt2|Atf4|Atp5g1|Casp4|Ctnnb1|Cflar|Fpr2|Grb2|Igf1r|Impact|Jak2|Abcc1|Nr4a2|Pxn|Rock1|Thbs1|Hsp90b1|Esrra|Uso1|Gsk3b|Rpl23|Atp2b1|Mzb1|Larp1|Sirt1|Nucks1|Rapgef1|Ogt|Klf16|Slc39a14|Socs2|Nlrp3|Ncoa5|Insig1|Irs2,-2.2,MyList
GO Biological Processes,19,GO:0043489,RNA stabilization,,-4.1,4.9,5.4,18969,59,589,9,1.5,0.51,15381|17164|22339|56403|73158|77134|210106|214627|217980,Hnrnpc|Mapkapk2|Vegfa|Syncrip|Larp1|Hnrnpa0|Tent4a|Tent4b|Larp4b,-2.2,MyList
KEGG Pathway,24,mmu04510,Focal adhesion,,-4.1,2.8,4.7,18969,207,589,18,3.1,0.71,11652|12387|12444|14254|14784|16001|16402|19303|19877|21825|22325|22339|27049|56637|107746|109700|170736|224105,Akt2|Ctnnb1|Ccnd2|Flt1|Grb2|Igf1r|Itga5|Pxn|Rock1|Thbs1|Vav2|Vegfa|Etv3|Gsk3b|Rapgef1|Itga1|Parvb|Pak2,-2.2,MyList
GO Biological Processes,19,GO:1903362,regulation of cellular protein catabolic process,,-4,2.6,4.6,18969,246,589,20,3.4,0.75,12995|13542|14629|15516|15519|16798|16835|18023|18550|21929|23806|30940|50754|56637|65019|75234|75788|80750|108155|252870,Csnk2a1|Dvl1|Gclc|Hsp90ab1|Hsp90aa1|Lats1|Ldlr|Nfe2l1|Furin|Tnfaip3|Arih1|Usp25|Fbxw7|Gsk3b|Rpl23|Rnf19b|Smurf1|N4bp1|Ogt|Usp7,-2.1,MyList
GO Biological Processes,19,GO:0034655,nucleobase-containing compound catabolic process,,-4,2.3,4.4,18969,368,589,26,4.4,0.85,14544|15381|16193|16549|17164|19704|19877|22057|22271|22339|23879|56403|60365|66441|70640|73158|76936|77134|210106|214290|214627|217980|225363|230738|234699|276950,Gda|Hnrnpc|Il6|Khsrp|Mapkapk2|Upf1|Rock1|Tob1|Upp1|Vegfa|Fxr2|Syncrip|Rbm8a|Magohb|Dcp2|Larp1|Hnrnpm|Hnrnpa0|Tent4a|Tut7|Tent4b|Larp4b|Etf1|Zc3h12a|Edc4|Slfn8,-2.1,MyList
GO Biological Processes,19,GO:0010657,muscle cell apoptotic process,,-4,3.7,5,18969,104,589,12,2,0.58,11911|12333|12633|14688|15357|16001|16452|16974|19664|56637|93759|230738,Atf4|Capn1|Cflar|Gnb1|Hmgcr|Igf1r|Jak2|Lrp6|Rbpj|Gsk3b|Sirt1|Zc3h12a,-2.1,MyList
Reactome Gene Sets,6,R-MMU-166520,Signaling by NTRKs,,-4,4.4,5.2,18969,74,589,10,1.7,0.53,13654|14784|17164|18550|19052|20807|71770|107746|110651|384783,Egr2|Grb2|Mapkapk2|Furin|Ppp2ca|Srf|Ap2b1|Rapgef1|Rps6ka3|Irs2,-2.1,MyList
GO Biological Processes,19,GO:0060947,cardiac vascular smooth muscle cell differentiation,,-4,10,6.5,18969,16,589,5,0.85,0.38,12387|18128|20807|22339|66923,Ctnnb1|Notch1|Srf|Vegfa|Pbrm1,-2.1,MyList
GO Biological Processes,19,GO:0006620,posttranslational protein targeting to endoplasmic reticulum membrane,,-4,10,6.5,18969,16,589,5,0.85,0.38,14828|20335|66212|75608|140740,Hspa5|Sec61g|Sec61b|Chmp4b|Sec63,-2.1,MyList
KEGG Pathway,24,ko04550,Signaling pathways regulating pluripotency of stem cells,,-4,3.3,4.8,18969,137,589,14,2.4,0.63,11652|12387|13542|14784|15902|16001|16452|16468|16600|16878|17127|20482|22411|56637,Akt2|Ctnnb1|Dvl1|Grb2|Id2|Igf1r|Jak2|Jarid2|Klf4|Lif|Smad3|Skil|Wnt11|Gsk3b,-2.1,MyList
GO Biological Processes,19,GO:0098609,cell-cell adhesion,,-4,1.8,4.2,18969,778,589,44,7.5,1.1,11501|11846|11987|12333|12387|12505|12519|15505|15519|16179|16190|16193|16402|16452|16600|16974|18128|18793|19204|19261|19419|19877|20296|20354|20807|20963|20971|21825|21929|22042|22339|56193|58235|68268|74392|75909|78317|107746|108078|216799|230738|234839|245126|353310,Adam8|Arg1|Slc7a1|Capn1|Ctnnb1|Cd44|Cd80|Hsph1|Hsp90aa1|Irak1|Il4ra|Il6|Itga5|Jak2|Klf4|Lrp6|Notch1|Plaur|Ptafr|Sirpa|Rasgrp1|Rock1|Ccl2|Sema4d|Srf|Syk|Sdc4|Thbs1|Tnfaip3|Tfrc|Vegfa|Plek|Nectin1|Zdhhc21|Specc1l|Vmp1|Ccdc88b|Rapgef1|Olr1|Nlrp3|Zc3h12a|Piezo1|Tarm1|Zfp703,-2.1,MyList
Reactome Gene Sets,6,R-MMU-1280215,Cytokine Signaling in Immune system,,-4,2.2,4.4,18969,391,589,27,4.6,0.86,11652|12330|13681|13690|14784|16179|16190|16193|16452|16878|17164|18413|19052|19172|20963|21682|22027|23806|24015|54473|78294|107746|110651|216233|217069|384783|621823,Akt2|Canx|Eif4a1|Eif4g2|Grb2|Irak1|Il4ra|Il6|Jak2|Lif|Mapkapk2|Osm|Ppp2ca|Psmb4|Syk|Tec|Hsp90b1|Arih1|Abce1|Tollip|Rps27a|Rapgef1|Rps6ka3|Socs2|Trim25|Irs2|Psme2b,-2.1,MyList
CORUM,33,CORUM:414,"(ER)-localized multiprotein complex, in absence of Ig heavy chains",,-4,14,7.2,18969,9,589,4,0.68,0.34,12282|14828|22027|320011,Hyou1|Hspa5|Hsp90b1|Uggt1,-2.1,MyList
Reactome Gene Sets,6,R-MMU-5218859,Regulated Necrosis,,-4,5.4,5.4,18969,48,589,8,1.4,0.48,12363|12633|13063|15519|18571|75608|78294|108155,Casp4|Cflar|Cycs|Hsp90aa1|Pdcd6ip|Chmp4b|Rps27a|Ogt,-2.1,MyList
GO Biological Processes,19,GO:0032640,tumor necrosis factor production,,-4,3,4.7,18969,174,589,16,2.7,0.67,16193|16452|17164|19204|19261|19419|20128|20296|20963|21825|21929|93759|109815|214855|224647|230738,Il6|Jak2|Mapkapk2|Ptafr|Sirpa|Rasgrp1|Trim30a|Ccl2|Syk|Thbs1|Tnfaip3|Sirt1|Selenos|Arid5a|Ilrun|Zc3h12a,-2.1,MyList
CORUM,33,CORUM:25,9S-cytosolic aryl hydrocarbon (Ah) receptor non-ligand activated complex,,-3.9,24,8.3,18969,4,589,3,0.51,0.29,11622|15516|15519,Ahr|Hsp90ab1|Hsp90aa1,-2.1,MyList
GO Biological Processes,19,GO:0010748,negative regulation of long-chain fatty acid import across plasma membrane,,-3.9,24,8.3,18969,4,589,3,0.51,0.29,11652|21825|384783,Akt2|Thbs1|Irs2,-2.1,MyList
GO Biological Processes,19,GO:0045338,farnesyl diphosphate metabolic process,,-3.9,24,8.3,18969,4,589,3,0.51,0.29,14137|110196|208715,Fdft1|Fdps|Hmgcs1,-2.1,MyList
GO Biological Processes,19,GO:0140213,negative regulation of long-chain fatty acid import into cell,,-3.9,24,8.3,18969,4,589,3,0.51,0.29,11652|21825|384783,Akt2|Thbs1|Irs2,-2.1,MyList
GO Biological Processes,19,GO:0006809,nitric oxide biosynthetic process,,-3.9,4.2,5.1,18969,76,589,10,1.7,0.53,11652|15519|16193|16452|16549|16600|17127|19225|19261|230738,Akt2|Hsp90aa1|Il6|Jak2|Khsrp|Klf4|Smad3|Ptgs2|Sirpa|Zc3h12a,-2.1,MyList
Reactome Gene Sets,6,R-MMU-187037,Signaling by NTRK1 (TRKA),,-3.9,4.7,5.2,18969,62,589,9,1.5,0.51,13654|14784|17164|19052|20807|71770|107746|110651|384783,Egr2|Grb2|Mapkapk2|Ppp2ca|Srf|Ap2b1|Rapgef1|Rps6ka3|Irs2,-2.1,MyList
GO Biological Processes,19,GO:0042773,ATP synthesis coupled electron transport,,-3.9,4.7,5.2,18969,62,589,9,1.5,0.51,12867|13063|17719|17721|22272|66152|66576|67530|230075,Cox7c|Cycs|ND4|ND5|Uqcrq|Uqcr10|Uqcrh|Uqcrb|Ndufb6,-2.1,MyList
GO Biological Processes,19,GO:0016125,sterol metabolic process,,-3.9,3.2,4.7,18969,140,589,14,2.4,0.63,13121|14137|15357|16835|18023|20655|20775|20788|66234|74754|110196|208715|231070|235293,Cyp51|Fdft1|Hmgcr|Ldlr|Nfe2l1|Sod1|Sqle|Srebf2|Msmo1|Dhcr24|Fdps|Hmgcs1|Insig1|Sc5d,-2.1,MyList
GO Biological Processes,19,GO:0010951,negative regulation of endopeptidase activity,,-3.9,2.9,4.6,18969,176,589,16,2.7,0.67,11652|12505|12633|12995|16193|16600|18793|19225|20439|21825|21857|22339|74754|110651|224105|233489,Akt2|Cd44|Cflar|Csnk2a1|Il6|Klf4|Plaur|Ptgs2|Siah2|Thbs1|Timp1|Vegfa|Dhcr24|Rps6ka3|Pak2|Picalm,-2,MyList
GO Biological Processes,19,GO:0001568,blood vessel development,,-3.9,1.8,4.1,18969,739,589,42,7.1,1.1,11501|11622|12226|12387|12633|13198|14254|15251|15277|16402|16600|16835|16878|18128|19225|19303|19664|19877|20293|20296|20351|20397|20807|20963|21825|21928|22325|22339|22411|50754|50785|52014|58223|66923|67784|71770|81702|93759|93760|107746|230738|672511,Adam8|Ahr|Btg1|Ctnnb1|Cflar|Ddit3|Flt1|Hif1a|Hk2|Itga5|Klf4|Ldlr|Lif|Notch1|Ptgs2|Pxn|Rbpj|Rock1|Ccl12|Ccl2|Sema4a|Sgpl1|Srf|Syk|Thbs1|Tnfaip2|Vav2|Vegfa|Wnt11|Fbxw7|Hs6st1|Nus1|Mmp19|Pbrm1|Plxnd1|Ap2b1|Ankrd17|Sirt1|Arid1a|Rapgef1|Zc3h12a|Rnf213,-2,MyList
